[run number],initial-people,environment,healthy-treatment-chance,dep-treatment-chance,[step],"count turtles with [ severity = ""No Depression"" ]","count turtles with [ severity = ""Mild Depression"" ]","count turtles with [ severity = ""Moderate Depression"" ]","count turtles with [ severity = ""Severe Depression"" ]","count turtles with [ severity != ""No Depression"" ]",mean [ dep-score ] of turtles,count turtles with [ treatment? ],count turtles with [ talks? ],mean [ prob-of-talking ] of turtles,mean [ prob-of-treatment ] of turtles,"mean [ dep-score ] of turtles with [ gender? = ""male"" ]","mean [ dep-score ] of turtles with [ gender? = ""female"" ]","count turtles with [ severity = ""No Depression"" and gender? = ""male"" ]","count turtles with [ severity != ""No Depression"" and gender? = ""male"" ]","count turtles with [ severity = ""No Depression"" and gender? = ""female"" ]","count turtles with [ severity != ""No Depression"" and gender? = ""female"" ]","count turtles with [ gender? = ""male"" ]","count turtles with [ gender? = ""female"" ]"
5,1000,10,7.7,28,0,935,37,15,13,65,7.265,98,113,10.32678903,8.981808559,6.523305085,7.928030303,448,24,487,41,472,528
6,1000,10,7.7,28,0,949,23,13,15,51,7.152,99,107,10.01535311,8.765336777,6.363992172,7.975460123,493,18,456,33,511,489
3,1000,10,7.7,28,0,942,33,14,11,58,7.158,84,88,10.21892064,8.876238052,6.279069767,7.94686907,456,17,486,41,473,527
4,1000,10,7.7,28,0,943,28,11,18,57,7.041,100,121,10.36788463,8.83690686,6.061023622,8.052845528,491,17,452,40,508,492
8,1000,10,7.7,28,0,938,37,17,8,62,7.254,91,108,9.870036939,8.929996784,6.547717842,7.911196911,454,28,484,34,482,518
2,1000,10,7.7,28,0,943,25,15,17,57,7.074,106,118,9.987042679,8.884049095,6.592975207,7.525193798,466,18,477,39,484,516
7,1000,10,7.7,28,0,949,26,12,13,51,7.009,96,114,10.08380504,8.823133893,6.17791411,7.804305284,475,14,474,37,489,511
1,1000,10,7.7,28,0,945,28,15,12,55,7.057,106,109,10.2230072,8.815873981,6.3722334,7.73359841,478,19,467,36,497,503
5,1000,10,7.7,28,1,934,38,15,13,66,7.302939979,76,102,10.33512303,8.989960227,6.559545458,7.967489626,448,24,486,42,472,528
2,1000,10,7.7,28,1,943,25,15,17,57,7.089314615,82,98,9.992340092,8.899449767,6.604724901,7.543852254,466,18,477,39,484,516
6,1000,10,7.7,28,1,951,23,12,14,49,7.15671484,91,108,10.03380013,8.766180956,6.370025826,7.978796816,493,18,458,31,511,489
3,1000,10,7.7,28,1,943,33,13,11,57,7.165111043,90,113,10.2278077,8.887992874,6.310506293,7.932147185,456,17,487,40,473,527
7,1000,10,7.7,28,1,949,26,12,13,51,7.038054925,83,87,10.09987274,8.850760736,6.184695386,7.854674914,475,14,474,37,489,511
8,1000,10,7.7,28,1,940,37,15,8,60,7.25427516,98,125,9.882699154,8.936465554,6.567273075,7.893531927,453,29,487,31,482,518
1,1000,10,7.7,28,1,947,27,14,12,53,7.056672477,95,115,10.22231015,8.818544608,6.385583925,7.719755997,478,19,469,34,497,503
4,1000,10,7.7,28,1,943,28,11,18,57,7.066863562,74,124,10.37676517,8.838316595,6.090325436,8.075159025,491,17,452,40,508,492
5,1000,10,7.7,28,2,934,38,15,13,66,7.302242341,97,120,10.31701276,8.981389052,6.553411765,7.971651493,448,24,486,42,472,528
2,1000,10,7.7,28,2,943,25,15,17,57,7.094148315,98,123,10.0081056,8.900238697,6.584542992,7.572150207,467,17,476,40,484,516
3,1000,10,7.7,28,2,944,31,14,11,56,7.194019865,103,114,10.25448149,8.884946359,6.350363408,7.951229551,456,17,488,39,473,527
6,1000,10,7.7,28,2,951,23,12,14,49,7.184904656,95,100,10.03496009,8.787486008,6.387475038,8.018210454,493,18,458,31,511,489
7,1000,10,7.7,28,2,948,27,12,13,52,7.062470919,98,113,10.10989772,8.864982433,6.212189342,7.876145461,475,14,473,38,489,511
8,1000,10,7.7,28,2,939,39,14,8,61,7.274521125,87,99,9.887155797,8.940284467,6.596331095,7.905578257,452,30,487,31,482,518
1,1000,10,7.7,28,2,948,26,14,12,52,7.042262829,94,112,10.21070227,8.829986969,6.38086487,7.69577135,479,18,469,34,497,503
4,1000,10,7.7,28,2,944,28,10,18,56,7.084717847,101,106,10.37841205,8.833350507,6.066595523,8.13594984,492,16,452,40,508,492
5,1000,10,7.7,28,3,934,38,14,14,66,7.31916939,94,124,10.32889337,8.984069854,6.550557596,8.006261751,448,24,486,42,472,528
2,1000,10,7.7,28,3,944,26,12,18,56,7.113758337,81,104,10.00121645,8.908163808,6.558930163,7.634178563,469,15,475,41,484,516
3,1000,10,7.7,28,3,943,31,15,11,57,7.256052944,86,107,10.26385962,8.899930437,6.379446622,8.042836227,456,17,487,40,473,527
6,1000,10,7.7,28,3,952,22,12,14,48,7.205341077,93,97,10.02176642,8.770978376,6.403784721,8.042959272,493,18,459,30,511,489
7,1000,10,7.7,28,3,948,27,12,13,52,7.075799619,87,126,10.11838657,8.875139964,6.208834826,7.905439118,475,14,473,38,489,511
8,1000,10,7.7,28,3,942,38,12,8,58,7.300241739,101,106,9.886818046,8.943851845,6.632923311,7.921182825,453,29,489,29,482,518
4,1000,10,7.7,28,3,944,28,10,18,56,7.123038167,94,121,10.37273423,8.822627132,6.108903624,8.170152695,491,17,453,39,508,492
5,1000,10,7.7,28,4,936,38,13,13,64,7.312607057,97,115,10.34520065,9.002839098,6.500109356,8.038930759,450,22,486,42,472,528
1,1000,10,7.7,28,3,951,24,13,12,49,7.065880483,91,105,10.19509713,8.828959872,6.403126582,7.720728772,480,17,471,32,497,503
2,1000,10,7.7,28,4,944,26,12,18,56,7.139909941,102,119,10.01254431,8.902600569,6.589093391,7.656567325,469,15,475,41,484,516
3,1000,10,7.7,28,4,943,30,16,11,57,7.293984413,97,103,10.25294142,8.910783354,6.421654804,8.076929204,456,17,487,40,473,527
6,1000,10,7.7,28,4,952,23,12,13,48,7.208605377,100,86,10.04537251,8.780066237,6.427883542,8.024451711,493,18,459,30,511,489
7,1000,10,7.7,28,4,946,28,13,13,54,7.118993564,100,124,10.11572447,8.867691256,6.252463511,7.948217039,473,16,473,38,489,511
8,1000,10,7.7,28,4,942,37,13,8,58,7.327997937,96,96,9.876881123,8.934191942,6.690572713,7.921123339,453,29,489,29,482,518
5,1000,10,7.7,28,5,938,38,12,12,62,7.329651181,82,106,10.36546546,8.999355927,6.557913772,8.019537652,450,22,488,40,472,528
4,1000,10,7.7,28,4,945,26,12,17,55,7.102540562,98,91,10.37504704,8.82961047,6.097389304,8.140379667,492,16,453,39,508,492
2,1000,10,7.7,28,5,945,26,11,18,55,7.1408956,79,103,10.01762792,8.899453331,6.615995326,7.633243919,469,15,476,40,484,516
1,1000,10,7.7,28,4,951,25,13,11,49,7.095368992,87,107,10.19969999,8.828746243,6.419758709,7.762920305,480,17,471,32,497,503
3,1000,10,7.7,28,5,946,27,15,12,54,7.321670452,99,107,10.26544356,8.910269299,6.483735289,8.073745086,456,17,490,37,473,527
6,1000,10,7.7,28,5,952,23,11,14,48,7.229645909,102,102,10.06112573,8.781000436,6.460743802,8.033140749,493,18,459,30,511,489
7,1000,10,7.7,28,5,944,30,12,14,56,7.12813288,102,102,10.1137378,8.870146008,6.268014538,7.951220686,472,17,472,39,489,511
8,1000,10,7.7,28,5,943,36,12,9,57,7.342040042,88,98,9.893002023,8.921926777,6.704525521,7.935248535,453,29,490,28,482,518
5,1000,10,7.7,28,6,940,37,11,12,60,7.360013568,95,119,10.36230322,9.021859364,6.574494485,8.06222002,452,20,488,40,472,528
4,1000,10,7.7,28,5,945,26,12,17,55,7.098064723,93,115,10.39863596,8.831964252,6.099844577,8.128747312,492,16,453,39,508,492
2,1000,10,7.7,28,6,945,27,11,17,55,7.136037585,105,126,10.01820067,8.890457192,6.600466635,7.638394832,469,15,476,40,484,516
1,1000,10,7.7,28,5,952,24,13,11,48,7.127303487,76,109,10.22902748,8.832830042,6.453220885,7.793345342,481,16,471,32,497,503
3,1000,10,7.7,28,6,947,27,14,12,53,7.342621886,110,114,10.30290141,8.90551678,6.528458821,8.073360274,456,17,491,36,473,527
6,1000,10,7.7,28,6,951,24,11,14,49,7.287745335,94,109,10.07202972,8.802481991,6.501230005,8.109645814,493,18,458,31,511,489
8,1000,10,7.7,28,6,942,36,13,9,58,7.380201328,102,113,9.891315462,8.930424372,6.708573757,8.005152079,452,30,490,28,482,518
7,1000,10,7.7,28,6,945,29,11,15,55,7.14636733,90,96,10.12958061,8.875626898,6.305235475,7.951286073,472,17,473,38,489,511
5,1000,10,7.7,28,7,940,36,11,13,60,7.41678098,87,123,10.36306258,9.030498004,6.610688109,8.137379153,452,20,488,40,472,528
4,1000,10,7.7,28,6,944,26,12,18,56,7.129254287,106,109,10.41856399,8.829496208,6.126189204,8.164939372,491,17,453,39,508,492
2,1000,10,7.7,28,7,946,26,11,17,54,7.145037552,104,104,10.01788746,8.893401708,6.606630814,7.650054725,469,15,477,39,484,516
1,1000,10,7.7,28,6,950,26,13,11,50,7.178395047,94,104,10.24618166,8.840131447,6.511826922,7.83701206,480,17,470,33,497,503
6,1000,10,7.7,28,7,952,24,10,14,48,7.293210954,94,102,10.07407975,8.793870044,6.539964827,8.080345455,493,18,459,30,511,489
3,1000,10,7.7,28,7,948,26,14,12,52,7.345201584,92,104,10.30922756,8.883539652,6.534073541,8.073215938,457,16,491,36,473,527
8,1000,10,7.7,28,7,942,36,13,9,58,7.420928744,74,104,9.893056539,8.934852996,6.723656483,8.069741928,452,30,490,28,482,518
7,1000,10,7.7,28,7,945,29,11,15,55,7.136029586,91,105,10.14745474,8.880211323,6.259128046,7.975178027,472,17,473,38,489,511
4,1000,10,7.7,28,7,946,24,12,18,54,7.155857199,90,114,10.43970014,8.847371951,6.124659759,8.220589514,492,16,454,38,508,492
5,1000,10,7.7,28,8,940,36,11,13,60,7.474236005,97,106,10.35853713,9.027745467,6.67771065,8.186281399,452,20,488,40,472,528
2,1000,10,7.7,28,8,948,25,10,17,52,7.139816014,99,114,10.03048984,8.915097937,6.635529707,7.612828751,469,15,479,37,484,516
1,1000,10,7.7,28,7,950,26,14,10,50,7.17017004,98,94,10.2548013,8.841466274,6.52537388,7.807274795,480,17,470,33,497,503
6,1000,10,7.7,28,8,952,24,10,14,48,7.303679644,91,97,10.06395882,8.789542584,6.531282735,8.110826516,493,18,459,30,511,489
3,1000,10,7.7,28,8,950,24,14,12,50,7.345197254,99,112,10.30926372,8.888074818,6.535624253,8.071815906,458,15,492,35,473,527
8,1000,10,7.7,28,8,941,35,15,9,59,7.440716931,107,92,9.894592958,8.929404219,6.743533112,8.089447821,451,31,490,28,482,518
7,1000,10,7.7,28,8,947,28,10,15,53,7.124186798,110,111,10.15189159,8.900323897,6.274491486,7.937300315,472,17,475,36,489,511
5,1000,10,7.7,28,9,941,36,11,12,59,7.472015496,118,116,10.36385957,9.029325936,6.690968873,8.170223841,452,20,489,39,472,528
4,1000,10,7.7,28,8,948,25,10,17,52,7.127704599,84,109,10.44457007,8.869698608,6.150578533,8.136607122,492,16,456,36,508,492
2,1000,10,7.7,28,9,949,25,10,16,51,7.141248653,104,111,10.03973944,8.915900182,6.661269298,7.591461847,469,15,480,36,484,516
1,1000,10,7.7,28,8,950,25,15,10,50,7.191644437,110,119,10.25638282,8.852608559,6.537140011,7.838341653,480,17,470,33,497,503
6,1000,10,7.7,28,9,952,23,11,14,48,7.349703993,82,120,10.08479508,8.78917102,6.567533068,8.167064612,493,18,459,30,511,489
3,1000,10,7.7,28,9,950,24,14,12,50,7.384253445,97,106,10.32099508,8.878902736,6.536975072,8.144713921,458,15,492,35,473,527
8,1000,10,7.7,28,9,941,36,13,10,59,7.46781474,89,111,9.890992231,8.930174812,6.72875691,8.155509477,452,30,489,29,482,518
7,1000,10,7.7,28,9,947,28,10,15,53,7.154519818,91,95,10.17501572,8.907839634,6.313471595,7.959358529,473,16,474,37,489,511
5,1000,10,7.7,28,10,942,35,11,12,58,7.461496597,87,95,10.38627204,9.009895497,6.704421944,8.138275454,452,20,490,38,472,528
4,1000,10,7.7,28,9,949,25,9,17,51,7.165206681,98,107,10.43774293,8.861973088,6.191548389,8.170528657,493,15,456,36,508,492
3,1000,10,7.7,28,10,950,23,15,12,50,7.460930832,95,100,10.33284827,8.891728451,6.638904511,8.198726753,457,16,493,34,473,527
2,1000,10,7.7,28,10,949,24,10,17,51,7.153346127,81,94,10.04884456,8.915890348,6.666033223,7.610438075,469,15,480,36,484,516
6,1000,10,7.7,28,10,954,21,11,14,46,7.35276964,89,115,10.09853714,8.779191377,6.559457987,8.181772205,494,17,460,29,511,489
1,1000,10,7.7,28,9,951,25,14,10,49,7.198253077,99,90,10.25976526,8.854371877,6.562315503,7.826604914,480,17,471,32,497,503
8,1000,10,7.7,28,10,947,32,11,10,53,7.454442307,101,114,9.893716396,8.916807346,6.740752857,8.118531718,454,28,493,25,482,518
7,1000,10,7.7,28,10,948,27,10,15,52,7.150294975,95,108,10.18346756,8.915909689,6.322234697,7.942704909,474,15,474,37,489,511
5,1000,10,7.7,28,11,942,34,12,12,58,7.497550889,94,105,10.39350075,9.004679057,6.733511741,8.180555581,452,20,490,38,472,528
4,1000,10,7.7,28,10,949,25,9,17,51,7.164544466,93,121,10.45600835,8.852824314,6.168637525,8.192838625,493,15,456,36,508,492
3,1000,10,7.7,28,11,950,23,15,12,50,7.485311481,110,106,10.35377843,8.87920266,6.66075936,8.225374391,457,16,493,34,473,527
6,1000,10,7.7,28,11,954,21,11,14,46,7.39109224,94,111,10.11986469,8.783177348,6.609922058,8.207407093,494,17,460,29,511,489
2,1000,10,7.7,28,11,950,23,10,17,50,7.153614045,99,113,10.05725486,8.897858732,6.676155625,7.601462641,469,15,481,35,484,516
8,1000,10,7.7,28,11,946,33,11,10,54,7.503540613,104,103,9.906317533,8.903521259,6.819620955,8.139929175,453,29,493,25,482,518
1,1000,10,7.7,28,10,953,22,15,10,47,7.232145787,80,114,10.25034966,8.865725011,6.59016865,7.866465145,480,17,473,30,497,503
7,1000,10,7.7,28,11,947,28,10,15,53,7.167744051,93,126,10.19071724,8.92807016,6.32778862,7.971537017,474,15,473,38,489,511
5,1000,10,7.7,28,12,942,34,12,12,58,7.521215304,92,111,10.38679501,9.011513116,6.791698038,8.173359527,451,21,491,37,472,528
4,1000,10,7.7,28,11,946,28,9,17,54,7.22622847,77,90,10.48581802,8.860683775,6.24085312,8.243648548,490,18,456,36,508,492
3,1000,10,7.7,28,12,949,24,16,11,51,7.483491548,104,99,10.35809802,8.875180372,6.677504938,8.206891294,457,16,492,35,473,527
8,1000,10,7.7,28,12,945,34,10,11,55,7.526466071,102,97,9.929269268,8.908256781,6.863825338,8.143054553,452,30,493,25,482,518
6,1000,10,7.7,28,12,952,23,10,15,48,7.409209528,99,114,10.13468105,8.777910033,6.615196026,8.238945518,494,17,458,31,511,489
2,1000,10,7.7,28,12,950,24,10,16,50,7.178624545,106,111,10.06417039,8.897597348,6.681641705,7.644786743,469,15,481,35,484,516
7,1000,10,7.7,28,12,946,29,9,16,54,7.242353996,104,114,10.18734319,8.930992466,6.424072841,8.025405825,474,15,472,39,489,511
5,1000,10,7.7,28,13,942,34,12,12,58,7.528620258,117,103,10.4117308,9.006144088,6.780993891,8.19695292,452,20,490,38,472,528
1,1000,10,7.7,28,11,951,23,16,10,49,7.226213014,86,113,10.27038047,8.884096496,6.58977118,7.855063097,478,19,473,30,497,503
4,1000,10,7.7,28,12,949,27,8,16,51,7.179732439,92,124,10.48839791,8.866165692,6.199337372,8.192010272,491,17,458,34,508,492
3,1000,10,7.7,28,13,949,24,15,12,51,7.494122445,109,108,10.37800679,8.880228495,6.708970025,8.198822815,457,16,492,35,473,527
8,1000,10,7.7,28,13,945,34,10,11,55,7.575986172,89,117,9.950153868,8.903919442,6.909142146,8.196485826,452,30,493,25,482,518
6,1000,10,7.7,28,13,952,22,11,15,48,7.405115962,95,111,10.12577402,8.806267346,6.606930892,8.239211199,494,17,458,31,511,489
2,1000,10,7.7,28,13,951,24,9,16,49,7.161085313,83,106,10.06479552,8.898704028,6.66926341,7.622406634,469,15,482,34,484,516
7,1000,10,7.7,28,13,946,30,9,15,54,7.275576699,108,111,10.22290515,8.92569894,6.485105613,8.032015763,474,15,472,39,489,511
5,1000,10,7.7,28,14,943,33,12,12,57,7.519651699,101,101,10.41858296,9.017857414,6.794074895,8.168273386,453,19,490,38,472,528
4,1000,10,7.7,28,13,948,26,10,16,52,7.189097101,99,122,10.5151532,8.870879728,6.230936674,8.178417218,491,17,457,35,508,492
1,1000,10,7.7,28,12,952,22,17,9,48,7.233584903,98,114,10.28458833,8.872989415,6.60822591,7.851484345,478,19,474,29,497,503
3,1000,10,7.7,28,14,947,26,15,12,53,7.550067553,94,125,10.3849051,8.872609856,6.764006051,8.255583853,456,17,491,36,473,527
8,1000,10,7.7,28,14,942,36,11,11,58,7.605890513,85,108,9.952759187,8.902752326,6.929367604,8.235396387,451,31,491,27,482,518
6,1000,10,7.7,28,14,951,22,12,15,49,7.427485721,78,111,10.15288342,8.821385526,6.604664777,8.287325195,493,18,458,31,511,489
2,1000,10,7.7,28,14,951,23,10,16,49,7.249744343,85,92,10.0771521,8.891032321,6.79907765,7.672462715,468,16,483,33,484,516
7,1000,10,7.7,28,14,947,30,9,14,53,7.290796345,86,108,10.24659105,8.934058229,6.490957369,8.056199983,474,15,473,38,489,511
5,1000,10,7.7,28,15,944,32,12,12,56,7.555070003,94,95,10.41589187,9.004315312,6.809362215,8.22168757,453,19,491,37,472,528
4,1000,10,7.7,28,14,949,27,9,15,51,7.222378048,89,116,10.52956041,8.866597548,6.307153985,8.167365495,491,17,458,34,508,492
1,1000,10,7.7,28,13,951,23,18,8,49,7.248101319,94,115,10.28982541,8.891305703,6.610207229,7.878386335,478,19,473,30,497,503
3,1000,10,7.7,28,15,947,26,15,12,53,7.576660924,96,104,10.38111378,8.86171795,6.788541329,8.284024432,456,17,491,36,473,527
8,1000,10,7.7,28,15,945,32,12,11,55,7.65102653,94,91,9.969959165,8.927536432,6.997077337,8.259527516,453,29,492,26,482,518
6,1000,10,7.7,28,15,951,22,13,14,49,7.457825888,94,109,10.16214857,8.807189804,6.646996506,8.305134301,493,18,458,31,511,489
2,1000,10,7.7,28,15,951,23,10,16,49,7.292186013,95,119,10.09033127,8.890737402,6.82168667,7.733507102,468,16,483,33,484,516
5,1000,10,7.7,28,16,943,33,12,12,57,7.613645025,111,119,10.43784399,9.001511666,6.878323518,8.270977887,452,20,491,37,472,528
7,1000,10,7.7,28,15,946,30,10,14,54,7.333359363,100,109,10.23275902,8.953065025,6.566588416,8.067118646,474,15,472,39,489,511
4,1000,10,7.7,28,15,950,26,9,15,50,7.235622698,91,103,10.54036207,8.858275786,6.297773678,8.203970875,492,16,458,34,508,492
3,1000,10,7.7,28,16,948,25,14,13,52,7.608609601,93,115,10.40535599,8.869577635,6.830477423,8.30700907,456,17,492,35,473,527
8,1000,10,7.7,28,16,945,33,11,11,55,7.644734489,91,101,9.963057406,8.950843932,6.971615931,8.271072606,454,28,491,27,482,518
1,1000,10,7.7,28,14,951,23,18,8,49,7.263735776,94,113,10.28298263,8.883233991,6.607664017,7.911981629,479,18,472,31,497,503
6,1000,10,7.7,28,16,951,22,14,13,49,7.466826624,94,128,10.16298743,8.816450423,6.647469535,8.323046404,493,18,458,31,511,489
2,1000,10,7.7,28,16,951,23,10,16,49,7.317259861,81,114,10.08358927,8.900093459,6.8414859,7.76352846,468,16,483,33,484,516
5,1000,10,7.7,28,17,944,30,14,12,56,7.635407921,105,112,10.45236514,9.006184354,6.900778236,8.292122336,453,19,491,37,472,528
7,1000,10,7.7,28,16,945,31,10,14,55,7.375623746,98,104,10.21489384,8.955986232,6.612406436,8.105982385,474,15,471,40,489,511
4,1000,10,7.7,28,16,949,27,9,15,51,7.291557733,81,100,10.54434138,8.879854041,6.32011744,8.294589581,491,17,458,34,508,492
3,1000,10,7.7,28,17,949,24,14,13,51,7.621053338,106,99,10.40827681,8.867297318,6.843647006,8.318801337,456,17,493,34,473,527
8,1000,10,7.7,28,17,945,35,11,9,55,7.644116612,96,105,9.963863775,8.93315893,6.984618017,8.257781327,454,28,491,27,482,518
6,1000,10,7.7,28,17,952,21,14,13,48,7.472944965,99,102,10.18700014,8.824230914,6.677345529,8.304338242,493,18,459,30,511,489
1,1000,10,7.7,28,15,953,22,18,7,47,7.261039428,98,93,10.29081421,8.882704498,6.587992135,7.926058323,481,16,472,31,497,503
5,1000,10,7.7,28,18,944,30,14,12,56,7.692765843,98,89,10.4557414,9.029344305,6.962682006,8.345416547,453,19,491,37,472,528
2,1000,10,7.7,28,17,953,22,9,16,47,7.324365064,57,103,10.08628582,8.90245469,6.840204463,7.778500201,469,15,484,32,484,516
7,1000,10,7.7,28,17,945,31,9,15,55,7.390778744,93,105,10.24475724,8.950952204,6.645053614,8.104398291,473,16,472,39,489,511
4,1000,10,7.7,28,17,950,25,10,15,50,7.29108807,97,109,10.57372996,8.904894433,6.386499434,8.225094222,491,17,459,33,508,492
3,1000,10,7.7,28,18,949,25,13,13,51,7.636304243,84,98,10.4049774,8.860028305,6.879078738,8.31593928,456,17,493,34,473,527
8,1000,10,7.7,28,18,946,35,10,9,54,7.620924271,99,111,9.980009797,8.928726691,6.962105175,8.233956712,455,27,491,27,482,518
6,1000,10,7.7,28,18,952,21,15,12,48,7.498657349,86,108,10.18660096,8.835969995,6.68473588,8.349196962,494,17,458,31,511,489
5,1000,10,7.7,28,19,947,29,12,12,53,7.677776836,95,103,10.46584005,9.029986258,6.944595712,8.333196326,455,17,492,36,472,528
2,1000,10,7.7,28,18,955,21,9,15,45,7.295768747,95,96,10.10907704,8.918462054,6.845372724,7.718233234,470,14,485,31,484,516
7,1000,10,7.7,28,18,946,30,9,15,54,7.381662585,100,126,10.27352347,8.966670289,6.638243798,8.093075085,473,16,473,38,489,511
1,1000,10,7.7,28,16,952,23,17,8,48,7.292393132,83,109,10.30030182,8.884409181,6.631937588,7.944970479,480,17,472,31,497,503
4,1000,10,7.7,28,18,951,24,10,15,49,7.342679344,95,122,10.58724993,8.915734003,6.483900038,8.229386433,491,17,460,32,508,492
3,1000,10,7.7,28,19,949,24,14,13,51,7.677006652,99,95,10.41799029,8.856995222,6.87883336,8.393393687,457,16,492,35,473,527
8,1000,10,7.7,28,19,946,34,11,9,54,7.638856526,94,115,10.00312243,8.925001784,7.002205975,8.231261094,455,27,491,27,482,518
6,1000,10,7.7,28,19,954,19,15,12,46,7.519577738,78,113,10.19017506,8.825376328,6.740842056,8.333348564,495,16,459,30,511,489
5,1000,10,7.7,28,20,949,27,12,12,51,7.665061576,106,111,10.46483427,9.059432233,6.925319056,8.326346557,455,17,494,34,472,528
7,1000,10,7.7,28,19,944,31,10,15,56,7.405106042,96,110,10.28508649,8.972607696,6.634889078,8.142162981,473,16,471,40,489,511
2,1000,10,7.7,28,19,955,20,10,15,45,7.304837593,99,118,10.11042399,8.925655443,6.844946463,7.736208343,470,14,485,31,484,516
1,1000,10,7.7,28,17,955,22,15,8,45,7.30424334,104,124,10.31056667,8.906982166,6.656659646,7.944102377,480,17,475,28,497,503
4,1000,10,7.7,28,19,950,26,9,15,50,7.324882924,99,95,10.59500117,8.907129236,6.455141166,8.222908967,492,16,458,34,508,492
3,1000,10,7.7,28,20,949,23,15,13,51,7.733197137,100,94,10.41890544,8.875642231,6.919190696,8.463794949,457,16,492,35,473,527
8,1000,10,7.7,28,20,945,35,11,9,55,7.669173868,104,102,9.986949537,8.909408549,7.065661578,8.230743219,453,29,492,26,482,518
6,1000,10,7.7,28,20,954,18,16,12,46,7.565751487,97,112,10.20516595,8.823626721,6.780777921,8.386040838,495,16,459,30,511,489
5,1000,10,7.7,28,21,949,27,12,12,51,7.694627994,94,102,10.47450389,9.060848917,6.949883068,8.360384823,455,17,494,34,472,528
7,1000,10,7.7,28,20,943,33,9,15,57,7.410203253,81,107,10.29414628,9.003461807,6.626672206,8.160001066,473,16,470,41,489,511
2,1000,10,7.7,28,20,956,22,9,13,44,7.284779676,87,119,10.10068513,8.923988672,6.823201414,7.71773293,470,14,486,30,484,516
1,1000,10,7.7,28,18,954,23,15,8,46,7.31160493,85,119,10.32730511,8.925058061,6.678831815,7.936830056,480,17,474,29,497,503
3,1000,10,7.7,28,21,949,23,15,13,51,7.74340083,96,113,10.40856949,8.880303643,6.935561408,8.468463537,457,16,492,35,473,527
4,1000,10,7.7,28,20,950,26,9,15,50,7.323531437,96,114,10.62169573,8.900627011,6.46240768,8.212659218,492,16,458,34,508,492
8,1000,10,7.7,28,21,946,35,10,9,54,7.679456985,99,120,9.986372433,8.931572079,7.086320374,8.231371747,453,29,493,25,482,518
5,1000,10,7.7,28,22,949,28,11,12,51,7.712472536,102,105,10.49570214,9.06756592,7.013426668,8.337377176,454,18,495,33,472,528
6,1000,10,7.7,28,21,953,21,15,11,47,7.59580647,99,108,10.21633769,8.837926506,6.826149651,8.400089975,494,17,459,30,511,489
7,1000,10,7.7,28,21,944,34,8,14,56,7.395265146,113,125,10.29355542,8.999350782,6.652807707,8.105757685,473,16,471,40,489,511
2,1000,10,7.7,28,21,956,22,9,13,44,7.328971916,96,110,10.12236485,8.912979744,6.852529865,7.775867173,470,14,486,30,484,516
