[run number],initial-people,environment,healthy-treatment-chance,dep-treatment-chance,[step],"count turtles with [ severity = ""No Depression"" ]","count turtles with [ severity = ""Mild Depression"" ]","count turtles with [ severity = ""Moderate Depression"" ]","count turtles with [ severity = ""Severe Depression"" ]","count turtles with [ severity != ""No Depression"" ]",mean [ dep-score ] of turtles,count turtles with [ treatment? ],count turtles with [ talks? ],mean [ prob-of-talking ] of turtles,mean [ prob-of-treatment ] of turtles,"mean [ dep-score ] of turtles with [ gender? = ""male"" ]","mean [ dep-score ] of turtles with [ gender? = ""female"" ]","count turtles with [ severity = ""No Depression"" and gender? = ""male"" ]","count turtles with [ severity != ""No Depression"" and gender? = ""male"" ]","count turtles with [ severity = ""No Depression"" and gender? = ""female"" ]","count turtles with [ severity != ""No Depression"" and gender? = ""female"" ]","count turtles with [ gender? = ""male"" ]","count turtles with [ gender? = ""female"" ]"
15,1000,60,7.7,28,5,950,24,13,13,50,7.125137109,98,615,60.17269985,8.954576816,6.452252846,7.776828166,474,18,476,32,492,508
1,1000,60,7.7,28,98,950,29,14,7,50,8.952320492,134,651,64.14337612,11.21338931,8.877459544,9.020871322,452,26,498,24,478,522
9,1000,60,7.7,28,15,954,25,13,8,46,7.383070165,103,620,60.93119233,9.413190999,6.821314392,7.922796301,473,17,481,29,490,510
13,1000,60,7.7,28,6,937,36,13,14,63,7.290973844,79,615,60.40385257,9.17160514,6.349460264,8.16355194,461,20,476,43,481,519
12,1000,60,7.7,28,9,947,24,13,16,53,7.389561151,84,595,60.21736342,9.06491338,6.310183475,8.468938827,485,15,462,38,500,500
11,1000,60,7.7,28,13,952,23,11,14,48,7.212368915,85,608,60.49741481,9.016057932,6.56606782,7.850960653,481,16,471,32,497,503
10,1000,60,7.7,28,15,941,30,15,14,59,7.534696182,118,581,60.28393447,9.295875634,6.852079565,8.187924216,470,19,471,40,489,511
14,1000,60,7.7,28,6,943,31,12,14,57,7.022096842,96,629,60.3329891,8.86490989,6.476253832,7.620578799,501,22,442,35,523,477
15,1000,60,7.7,28,6,950,24,13,13,50,7.161212591,96,623,60.23586309,8.982566441,6.490881898,7.810430507,474,18,476,32,492,508
9,1000,60,7.7,28,16,956,24,12,8,44,7.396015605,85,631,60.95842294,9.440678371,6.845211199,7.925219839,474,16,482,28,490,510
1,1000,60,7.7,28,99,950,29,14,7,50,8.950909786,130,633,64.20195471,11.24740744,8.859110902,9.034970833,453,25,497,25,478,522
13,1000,60,7.7,28,7,940,33,13,14,60,7.306802457,105,600,60.44284707,9.185122634,6.338706016,8.204017077,463,18,477,42,481,519
12,1000,60,7.7,28,10,951,23,11,15,49,7.354779091,105,606,60.24542334,9.093267226,6.27008995,8.439468232,488,12,463,37,500,500
11,1000,60,7.7,28,14,952,24,11,13,48,7.210861833,91,603,60.55859064,9.05526098,6.581877969,7.832342908,481,16,471,32,497,503
10,1000,60,7.7,28,16,942,29,15,14,58,7.567263294,101,618,60.30423517,9.324480198,6.876178854,8.228594588,470,19,472,39,489,511
14,1000,60,7.7,28,7,946,30,9,15,54,7.047284584,94,605,60.39783883,8.909685486,6.533421394,7.610702715,502,21,444,33,523,477
9,1000,60,7.7,28,17,956,24,12,8,44,7.427203844,111,634,60.98277438,9.461379494,6.90612217,7.927850943,474,16,482,28,490,510
15,1000,60,7.7,28,7,952,23,12,13,48,7.167353111,82,619,60.2586831,9.008794631,6.514781837,7.79937096,474,18,478,30,492,508
1,1000,60,7.7,28,100,949,30,14,7,51,8.992576218,115,670,64.24439153,11.26099845,8.870922122,9.103975945,453,25,496,26,478,522
13,1000,60,7.7,28,8,940,33,12,15,60,7.321315624,93,600,60.48853449,9.198629784,6.344854674,8.226282323,463,18,477,42,481,519
12,1000,60,7.7,28,11,951,24,11,14,49,7.362577093,87,615,60.29000093,9.102204885,6.302308658,8.422845528,488,12,463,37,500,500
11,1000,60,7.7,28,15,953,23,11,13,47,7.280211826,91,611,60.56492526,9.078425972,6.621796276,7.930773513,481,16,472,31,497,503
10,1000,60,7.7,28,17,943,28,15,14,57,7.549966206,106,597,60.36461969,9.345978234,6.897274052,8.174558111,470,19,473,38,489,511
15,1000,60,7.7,28,8,951,24,12,13,49,7.202027638,112,605,60.30157798,9.021004722,6.564346899,7.819623944,473,19,478,30,492,508
14,1000,60,7.7,28,8,948,28,9,15,52,7.036657232,103,616,60.41510851,8.932277568,6.559386117,7.559954492,502,21,446,31,523,477
9,1000,60,7.7,28,18,958,23,11,8,42,7.422737682,122,630,60.96685919,9.473874875,6.88524545,7.939151787,475,15,483,27,490,510
13,1000,60,7.7,28,9,938,35,12,15,62,7.349052751,104,607,60.52315934,9.226610378,6.37037038,8.256078224,462,19,476,43,481,519
1,1000,60,7.7,28,101,950,29,14,7,50,8.963959842,129,642,64.29886985,11.29493121,8.832718519,9.084138679,453,25,497,25,478,522
11,1000,60,7.7,28,16,953,23,11,13,47,7.331072144,81,598,60.63588811,9.103454442,6.646161241,8.007813136,481,16,472,31,497,503
12,1000,60,7.7,28,12,953,22,12,13,47,7.34449109,119,585,60.32981295,9.12018327,6.317982338,8.370999843,488,12,465,35,500,500
10,1000,60,7.7,28,18,943,28,15,14,57,7.595170574,109,601,60.40504001,9.351948527,6.959989293,8.203005498,470,19,473,38,489,511
15,1000,60,7.7,28,9,955,21,12,12,45,7.169967417,91,611,60.34795102,9.020326541,6.558772071,7.761912517,473,19,482,26,492,508
14,1000,60,7.7,28,9,949,29,7,15,51,7.07580272,93,615,60.47489036,8.932370514,6.604825142,7.592199519,503,20,446,31,523,477
9,1000,60,7.7,28,19,957,24,11,8,43,7.45384123,98,615,61.01498424,9.490283836,6.884969403,8.000404358,476,14,481,29,490,510
13,1000,60,7.7,28,10,939,34,12,15,61,7.34298019,93,606,60.58934833,9.253820555,6.379888666,8.235556342,462,19,477,42,481,519
11,1000,60,7.7,28,17,954,22,11,13,46,7.359223223,106,638,60.69973608,9.133466629,6.676942473,8.033365437,482,15,472,31,497,503
1,1000,60,7.7,28,102,950,30,13,7,50,8.983591094,112,659,64.31917284,11.30960269,8.836331644,9.118437871,454,24,496,26,478,522
12,1000,60,7.7,28,13,952,23,12,13,48,7.360672801,72,617,60.34619734,9.121582747,6.35023082,8.371114782,487,13,465,35,500,500
10,1000,60,7.7,28,19,942,29,15,14,58,7.600700881,109,640,60.39331437,9.361567351,6.970210448,8.204046912,469,20,473,38,489,511
15,1000,60,7.7,28,10,955,22,11,12,45,7.208030135,88,598,60.38909481,9.032865588,6.578938806,7.817307565,474,18,481,27,492,508
9,1000,60,7.7,28,20,957,23,12,8,43,7.477515704,92,612,61.02513644,9.518461154,6.945300199,7.988860012,476,14,481,29,490,510
14,1000,60,7.7,28,10,949,29,7,15,51,7.09353101,91,611,60.52510479,8.971915669,6.635644151,7.595574674,503,20,446,31,523,477
13,1000,60,7.7,28,11,939,33,13,15,61,7.376812053,106,619,60.63951443,9.277458403,6.417579482,8.265811796,462,19,477,42,481,519
11,1000,60,7.7,28,18,954,21,12,13,46,7.38045914,87,588,60.7514261,9.155231029,6.681606272,8.070975791,482,15,472,31,497,503
12,1000,60,7.7,28,14,950,26,12,12,50,7.363864368,86,608,60.37788079,9.142419164,6.35897625,8.368752487,487,13,463,37,500,500
10,1000,60,7.7,28,20,942,27,18,13,58,7.619090475,106,621,60.41955718,9.367705013,7.047661286,8.165918016,469,20,473,38,489,511
15,1000,60,7.7,28,11,954,23,11,12,46,7.24912288,104,616,60.41055601,9.08389314,6.649753698,7.829614292,473,19,481,27,492,508
1,1000,60,7.7,28,103,951,29,12,8,49,9.03741297,122,660,64.34693121,11.31488143,8.880818978,9.180807467,455,23,496,26,478,522
14,1000,60,7.7,28,11,947,30,7,16,53,7.134657027,91,635,60.57263306,8.994821116,6.674258281,7.639454814,503,20,444,33,523,477
9,1000,60,7.7,28,21,957,23,12,8,43,7.483663117,93,598,61.04360919,9.545264368,6.950754058,7.995673781,476,14,481,29,490,510
13,1000,60,7.7,28,12,938,34,13,15,62,7.389721211,87,612,60.64366439,9.296894265,6.43613096,8.273491752,460,21,478,41,481,519
11,1000,60,7.7,28,19,954,21,12,13,46,7.405738006,102,616,60.79119355,9.165113368,6.704769907,8.098344657,482,15,472,31,497,503
10,1000,60,7.7,28,21,943,26,18,13,57,7.642663455,91,628,60.45286242,9.377992637,7.092953271,8.168707055,468,21,475,36,489,511
15,1000,60,7.7,28,12,952,25,11,12,48,7.273680408,92,633,60.45052853,9.098707458,6.668449641,7.859848787,473,19,479,29,492,508
12,1000,60,7.7,28,15,951,24,13,12,49,7.36632235,100,605,60.43541654,9.166448975,6.350654474,8.381990226,487,13,464,36,500,500
14,1000,60,7.7,28,12,948,30,6,16,52,7.150153049,101,615,60.59520635,9.019871297,6.702766315,7.640683996,504,19,444,33,523,477
1,1000,60,7.7,28,104,950,30,12,8,50,9.029529946,136,655,64.39373404,11.32749557,8.859863401,9.184895097,454,24,496,26,478,522
9,1000,60,7.7,28,22,957,23,12,8,43,7.509905079,95,628,61.09801152,9.54798461,7.013205258,7.987126477,474,16,483,27,490,510
16,1000,60,7.7,28,0,937,42,10,11,63,7.34,86,593,59.74936526,8.876607018,6.488322718,8.098298677,445,26,492,37,471,529
13,1000,60,7.7,28,13,938,33,13,16,62,7.414405748,101,635,60.70647296,9.320317496,6.443847475,8.313901951,460,21,478,41,481,519
11,1000,60,7.7,28,20,956,21,11,12,44,7.377784827,116,634,60.82978495,9.168749806,6.673529695,8.073639302,483,14,473,30,497,503
12,1000,60,7.7,28,16,951,26,12,11,49,7.384932,94,612,60.46279263,9.187317329,6.346047435,8.423816565,487,13,464,36,500,500
15,1000,60,7.7,28,13,955,25,8,12,45,7.260469827,95,598,60.48968023,9.126514755,6.676362727,7.826179853,474,18,481,27,492,508
10,1000,60,7.7,28,22,943,26,18,13,57,7.654189818,107,573,60.4945123,9.394032961,7.109660369,8.175275729,468,21,475,36,489,511
14,1000,60,7.7,28,13,948,30,6,16,52,7.224066783,93,603,60.60933923,9.051524727,6.802202461,7.686614036,504,19,444,33,523,477
9,1000,60,7.7,28,23,958,22,11,9,42,7.509694937,91,594,61.13693906,9.565391094,7.021743798,7.978510736,475,15,483,27,490,510
16,1000,60,7.7,28,1,937,42,10,11,63,7.343810899,102,590,59.80609812,8.927094597,6.489243145,8.104683134,446,25,491,38,471,529
13,1000,60,7.7,28,14,936,35,14,15,64,7.424828261,102,610,60.74560434,9.357777538,6.456927004,8.321861989,459,22,477,42,481,519
11,1000,60,7.7,28,21,957,20,11,12,43,7.416041042,97,641,60.84718683,9.194638715,6.735594064,8.088371357,484,13,473,30,497,503
15,1000,60,7.7,28,14,955,25,8,12,45,7.300165223,107,633,60.53783461,9.141631623,6.709417209,7.872307,474,18,481,27,492,508
10,1000,60,7.7,28,23,943,26,18,13,57,7.659244464,103,609,60.54845972,9.385064476,7.103846785,8.190730697,468,21,475,36,489,511
12,1000,60,7.7,28,17,952,24,13,11,48,7.387246056,107,614,60.49966246,9.178122643,6.362161246,8.412330865,486,14,466,34,500,500
14,1000,60,7.7,28,14,949,30,5,16,51,7.23828138,87,597,60.65376624,9.075305854,6.797170072,7.721931725,505,18,444,33,523,477
9,1000,60,7.7,28,24,957,23,11,9,43,7.535095601,104,622,61.21106184,9.622052211,7.042657173,8.008222718,474,16,483,27,490,510
13,1000,60,7.7,28,15,936,34,15,15,64,7.440448298,107,610,60.77351662,9.389966992,6.494785172,8.31687212,459,22,477,42,481,519
16,1000,60,7.7,28,2,938,40,11,11,62,7.385307149,68,635,59.82634038,8.947438955,6.538682917,8.139106797,446,25,492,37,471,529
11,1000,60,7.7,28,22,958,20,11,11,42,7.392152429,111,630,60.89311429,9.195432563,6.662565964,8.113036073,485,12,473,30,497,503
15,1000,60,7.7,28,15,954,25,9,12,46,7.31576551,104,632,60.58633845,9.13766721,6.708930836,7.90348728,474,18,480,28,492,508
10,1000,60,7.7,28,24,946,26,14,14,54,7.670303164,80,608,60.58202771,9.411293521,7.165110018,8.153746311,468,21,478,33,489,511
12,1000,60,7.7,28,18,955,21,12,12,45,7.372504236,101,600,60.51071508,9.187289379,6.370649004,8.374359467,486,14,469,31,500,500
14,1000,60,7.7,28,15,949,29,6,16,51,7.28419846,98,601,60.70403331,9.116816531,6.834352296,7.777426015,505,18,444,33,523,477
9,1000,60,7.7,28,25,958,22,10,10,42,7.549711038,106,607,61.25937525,9.645575389,7.075932238,8.004910277,474,16,484,26,490,510
11,1000,60,7.7,28,23,958,20,11,11,42,7.460091395,81,643,60.92468119,9.228799285,6.743544074,8.168091432,485,12,473,30,497,503
13,1000,60,7.7,28,16,937,33,16,14,63,7.442409513,95,616,60.79314766,9.398787271,6.528440688,8.289459618,459,22,478,41,481,519
15,1000,60,7.7,28,16,954,25,9,12,46,7.337400997,88,639,60.62433075,9.165789081,6.723873581,7.931604716,474,18,480,28,492,508
10,1000,60,7.7,28,25,946,26,13,15,54,7.663895388,102,612,60.63093678,9.430273207,7.196049198,8.111599473,467,22,479,32,489,511
12,1000,60,7.7,28,19,956,20,12,12,44,7.400390893,99,621,60.52698216,9.203937493,6.406908817,8.393872969,486,14,470,30,500,500
16,1000,60,7.7,28,3,939,39,10,12,61,7.400913194,84,609,59.86840453,8.972416205,6.56616079,8.14414265,447,24,492,37,471,529
14,1000,60,7.7,28,16,950,28,6,16,50,7.307801314,91,619,60.71223611,9.137146172,6.874531398,7.782854074,505,18,445,32,523,477
9,1000,60,7.7,28,26,956,23,11,10,44,7.558968292,124,608,61.31300899,9.678963661,7.109851529,7.990472633,474,16,482,28,490,510
11,1000,60,7.7,28,24,959,18,12,11,41,7.481368262,100,639,60.9625778,9.252186892,6.798734322,8.155859451,485,12,474,29,497,503
13,1000,60,7.7,28,17,937,33,15,15,63,7.45740983,97,598,60.80151172,9.421294849,6.570063574,8.279786611,459,22,478,41,481,519
15,1000,60,7.7,28,17,954,25,9,12,46,7.333573957,87,608,60.65857164,9.179815069,6.746882393,7.901787047,474,18,480,28,492,508
10,1000,60,7.7,28,26,947,26,13,14,53,7.689536494,99,644,60.67006133,9.474983551,7.22686279,8.132290783,467,22,480,31,489,511
12,1000,60,7.7,28,20,956,20,13,11,44,7.434463162,95,627,60.57693163,9.209196843,6.416484793,8.452441531,486,14,470,30,500,500
14,1000,60,7.7,28,17,950,28,7,15,50,7.325102375,91,618,60.73771081,9.145435347,6.867240723,7.827118399,505,18,445,32,523,477
16,1000,60,7.7,28,4,941,38,9,12,59,7.398264514,101,587,59.88786568,8.969716168,6.567982117,8.137514058,447,24,494,35,471,529
9,1000,60,7.7,28,27,955,25,11,9,45,7.591693208,103,628,61.33032126,9.711225174,7.147351534,8.018609718,474,16,481,29,490,510
11,1000,60,7.7,28,25,959,18,12,11,41,7.518873997,107,636,60.99495607,9.286512413,6.848509175,8.181242419,485,12,474,29,497,503
15,1000,60,7.7,28,18,954,25,9,12,46,7.337082603,101,613,60.69139467,9.196486335,6.762560397,7.893509621,474,18,480,28,492,508
13,1000,60,7.7,28,18,936,33,16,15,64,7.513943373,105,614,60.82718352,9.457184008,6.622356897,8.340249915,459,22,477,42,481,519
10,1000,60,7.7,28,27,946,28,13,13,54,7.684700011,103,618,60.73811827,9.500209364,7.250026775,8.100659331,466,23,480,31,489,511
12,1000,60,7.7,28,21,957,20,12,11,43,7.42885109,88,631,60.63680971,9.241871291,6.438691888,8.419010292,486,14,471,29,500,500
14,1000,60,7.7,28,18,949,29,8,14,51,7.331270529,99,642,60.78416909,9.169820019,6.882736329,7.823059598,504,19,445,32,523,477
9,1000,60,7.7,28,28,956,24,11,9,44,7.598381674,85,635,61.3729192,9.738263233,7.190751387,7.990026458,474,16,482,28,490,510
16,1000,60,7.7,28,5,940,38,10,12,60,7.467041785,86,598,59.91660359,8.984358458,6.628775582,8.213399784,447,24,493,36,471,529
11,1000,60,7.7,28,26,958,20,12,10,42,7.549161213,102,600,61.04273813,9.305864805,6.905688686,8.184958125,485,12,473,30,497,503
13,1000,60,7.7,28,19,936,33,16,15,64,7.56871314,99,589,60.86559565,9.50243705,6.729140126,8.346814527,459,22,477,42,481,519
15,1000,60,7.7,28,19,954,25,9,12,46,7.350260305,104,594,60.75649543,9.223862025,6.766168869,7.91595516,474,18,480,28,492,508
10,1000,60,7.7,28,28,947,28,12,13,53,7.696984634,88,617,60.76423601,9.524812355,7.280413171,8.095621514,465,24,482,29,489,511
12,1000,60,7.7,28,22,958,19,12,11,42,7.434400816,100,596,60.66399513,9.268108983,6.468278056,8.400523575,487,13,471,29,500,500
14,1000,60,7.7,28,19,950,28,8,14,50,7.34056895,91,624,60.83781682,9.195992739,6.916844532,7.805155681,504,19,446,31,523,477
9,1000,60,7.7,28,29,959,22,9,10,41,7.574728131,100,626,61.40085983,9.788100571,7.193190519,7.941303484,475,15,484,26,490,510
16,1000,60,7.7,28,6,940,38,10,12,60,7.496639089,101,605,59.93742049,9.017652853,6.718770864,8.189221195,445,26,495,34,471,529
11,1000,60,7.7,28,27,957,21,12,10,43,7.602335646,104,602,61.10379417,9.314077311,6.972467351,8.224690601,485,12,472,31,497,503
15,1000,60,7.7,28,20,955,24,9,12,45,7.358957787,84,606,60.78965831,9.258989436,6.763438991,7.935720086,474,18,481,27,492,508
13,1000,60,7.7,28,20,937,32,16,15,63,7.598745299,98,634,60.91857876,9.515227147,6.765514417,8.37096891,459,22,478,41,481,519
10,1000,60,7.7,28,29,944,31,12,13,56,7.739095199,119,608,60.81046649,9.560987271,7.317498758,8.142540716,465,24,479,32,489,511
12,1000,60,7.7,28,23,957,19,13,11,43,7.466984876,83,593,60.72737454,9.295066215,6.49919675,8.434773001,486,14,471,29,500,500
14,1000,60,7.7,28,20,951,27,8,14,49,7.360381556,96,617,60.85828284,9.216465772,6.975612541,7.782256178,503,20,448,29,523,477
9,1000,60,7.7,28,30,958,23,8,11,42,7.616437974,118,628,61.46739949,9.815240499,7.227916095,7.9897237,474,16,484,26,490,510
11,1000,60,7.7,28,28,954,23,13,10,46,7.620971661,88,600,61.13123589,9.358032362,6.993550363,8.240908808,482,15,472,31,497,503
15,1000,60,7.7,28,21,955,24,9,12,45,7.391426025,93,620,60.84634726,9.28751246,6.820600722,7.944272579,474,18,481,27,492,508
13,1000,60,7.7,28,21,938,31,17,14,62,7.631492158,113,624,60.96356991,9.52158444,6.844233286,8.361109726,459,22,479,40,481,519
16,1000,60,7.7,28,7,941,38,9,12,59,7.536322731,97,596,59.96170167,9.014207183,6.738859426,8.246351497,445,26,496,33,471,529
10,1000,60,7.7,28,30,945,30,12,13,55,7.74592382,79,608,60.82843579,9.577791037,7.322622091,8.151001208,465,24,480,31,489,511
12,1000,60,7.7,28,24,957,19,13,11,43,7.519734344,89,617,60.77443084,9.319036805,6.564483554,8.474985134,486,14,471,29,500,500
14,1000,60,7.7,28,21,951,27,8,14,49,7.395860635,105,619,60.94585926,9.24755826,7.024446746,7.803092215,503,20,448,29,523,477
9,1000,60,7.7,28,31,958,22,9,11,42,7.640026958,94,621,61.4811689,9.834997282,7.254009809,8.01090618,474,16,484,26,490,510
11,1000,60,7.7,28,29,952,25,13,10,48,7.684684028,92,615,61.13916363,9.375376649,7.08372299,8.278476545,481,16,471,32,497,503
15,1000,60,7.7,28,22,956,25,8,11,44,7.397467229,102,611,60.90417009,9.303040063,6.86391186,7.914217703,474,18,482,26,492,508
13,1000,60,7.7,28,22,936,33,17,14,64,7.685293396,84,625,60.97781507,9.532960355,6.870902863,8.440056105,459,22,477,42,481,519
10,1000,60,7.7,28,31,947,28,13,12,53,7.761539377,112,592,60.86094941,9.604249293,7.341678531,8.163324021,466,23,481,30,489,511
16,1000,60,7.7,28,8,941,38,9,12,59,7.549180804,93,597,59.98356042,9.052026499,6.76744627,8.245205313,445,26,496,33,471,529
12,1000,60,7.7,28,25,959,18,12,11,41,7.548539498,102,600,60.8076581,9.358939052,6.643136416,8.453942581,486,14,473,27,500,500
14,1000,60,7.7,28,22,952,26,8,14,48,7.398257635,98,612,60.96663901,9.265412625,7.039689882,7.791404249,503,20,449,28,523,477
9,1000,60,7.7,28,32,958,22,9,11,42,7.668665681,96,640,61.51319746,9.84216853,7.275099061,8.046798315,475,15,483,27,490,510
11,1000,60,7.7,28,30,952,25,13,10,48,7.693865356,105,628,61.17825504,9.383360619,7.080672703,8.299743584,481,16,471,32,497,503
15,1000,60,7.7,28,23,957,26,8,9,43,7.357024964,85,633,60.92937509,9.315452699,6.823021611,7.874209314,474,18,483,25,492,508
13,1000,60,7.7,28,23,936,33,17,14,64,7.692252556,108,580,60.99073871,9.588335163,6.874680053,8.449964258,459,22,477,42,481,519
10,1000,60,7.7,28,32,947,29,12,12,53,7.821894169,103,613,60.89756149,9.650804769,7.432662598,8.194368215,466,23,481,30,489,511
12,1000,60,7.7,28,26,958,19,12,11,42,7.581249408,107,608,60.8599105,9.401374262,6.662114079,8.500384738,486,14,472,28,500,500
14,1000,60,7.7,28,23,953,25,8,14,47,7.443721946,101,608,61.02281744,9.274822008,7.122887703,7.795496179,503,20,450,27,523,477
16,1000,60,7.7,28,9,942,37,9,12,58,7.547755066,97,598,60.02089371,9.071588015,6.748444074,8.259428937,446,25,496,33,471,529
9,1000,60,7.7,28,33,959,21,9,11,41,7.663455069,118,619,61.54592926,9.880590251,7.298909834,8.013704413,475,15,484,26,490,510
11,1000,60,7.7,28,31,952,26,13,9,48,7.722249014,86,621,61.27457437,9.389894719,7.102376707,8.334727218,481,16,471,32,497,503
15,1000,60,7.7,28,24,957,26,8,9,43,7.377163691,101,590,60.95347945,9.332114534,6.846885196,7.8907405,474,18,483,25,492,508
13,1000,60,7.7,28,24,936,33,17,14,64,7.669706028,105,598,61.02565895,9.610380608,6.842418521,8.436421426,459,22,477,42,481,519
10,1000,60,7.7,28,33,946,30,12,12,54,7.838979871,99,623,60.90119174,9.64708953,7.452794959,8.208538428,466,23,480,31,489,511
12,1000,60,7.7,28,27,958,18,13,11,42,7.633198135,94,598,60.88083413,9.407891178,6.721630928,8.544765342,486,14,472,28,500,500
14,1000,60,7.7,28,24,953,26,8,13,47,7.422909757,111,621,61.06018213,9.308068923,7.103299762,7.77334168,503,20,450,27,523,477
9,1000,60,7.7,28,34,961,20,9,10,39,7.608122566,112,644,61.59647789,9.899095256,7.251988241,7.95029084,475,15,486,24,490,510
16,1000,60,7.7,28,10,939,40,9,12,61,7.583546634,97,624,60.03034411,9.097992041,6.803769358,8.277828482,445,26,494,35,471,529
11,1000,60,7.7,28,32,952,26,13,9,48,7.770480134,103,631,61.32693485,9.434914559,7.147758146,8.385774026,481,16,471,32,497,503
15,1000,60,7.7,28,25,959,24,8,9,41,7.389446777,104,637,61.01691995,9.348466699,6.888061734,7.875040165,474,18,485,23,492,508
13,1000,60,7.7,28,25,938,32,16,14,62,7.670298172,95,605,61.06322371,9.617795912,6.841345321,8.438556979,460,21,478,41,481,519
10,1000,60,7.7,28,34,948,28,12,12,52,7.847384327,123,610,60.92135996,9.648966502,7.497361329,8.182337841,466,23,482,29,489,511
12,1000,60,7.7,28,28,958,18,13,11,42,7.65767065,99,612,60.89797387,9.417920454,6.718867833,8.596473467,486,14,472,28,500,500
14,1000,60,7.7,28,25,954,25,9,12,46,7.431311007,99,617,61.06337033,9.325832266,7.118561443,7.774220906,504,19,450,27,523,477
9,1000,60,7.7,28,35,961,19,10,10,39,7.600233202,125,587,61.64875131,9.930807338,7.199987898,7.984782612,475,15,486,24,490,510
16,1000,60,7.7,28,11,939,40,9,12,61,7.58457393,97,584,60.0579607,9.115451954,6.799747657,8.283351197,445,26,494,35,471,529
11,1000,60,7.7,28,33,951,26,14,9,49,7.802101824,104,627,61.38335252,9.45858429,7.181140172,8.415656378,481,16,470,33,497,503
15,1000,60,7.7,28,26,960,23,8,9,40,7.363304477,100,590,61.021136,9.360065303,6.860593227,7.850182301,475,17,485,23,492,508
13,1000,60,7.7,28,26,939,31,15,15,61,7.690316603,107,630,61.1154101,9.653641946,6.885968577,8.435772095,460,21,479,40,481,519
10,1000,60,7.7,28,35,949,28,11,12,51,7.864033058,107,618,60.96378906,9.649176134,7.52356772,8.189840398,467,22,482,29,489,511
12,1000,60,7.7,28,29,955,20,14,11,45,7.730609162,85,601,60.93482155,9.465864818,6.80343196,8.657786363,485,15,470,30,500,500
14,1000,60,7.7,28,26,954,24,10,12,46,7.44808167,104,613,61.08008061,9.351787855,7.141724606,7.783982602,504,19,450,27,523,477
9,1000,60,7.7,28,36,962,18,10,10,38,7.641232077,106,628,61.70494939,9.959058404,7.211762177,8.05386002,476,14,486,24,490,510
11,1000,60,7.7,28,34,952,26,14,8,48,7.825381569,98,615,61.45072049,9.480697656,7.244024772,8.399803693,480,17,472,31,497,503
16,1000,60,7.7,28,12,939,40,8,13,61,7.594709513,90,647,60.07797721,9.131998943,6.813892946,8.289916702,445,26,494,35,471,529
15,1000,60,7.7,28,27,961,23,8,8,39,7.341678545,119,621,61.07492297,9.393098381,6.827736121,7.839433807,475,17,486,22,492,508
10,1000,60,7.7,28,36,949,28,11,12,51,7.881535872,95,633,60.9916837,9.690244944,7.547502403,8.201188253,467,22,482,29,489,511
13,1000,60,7.7,28,27,938,32,15,15,62,7.726321471,107,604,61.18192027,9.688680994,6.903131863,8.489239008,460,21,478,41,481,519
12,1000,60,7.7,28,30,957,18,14,11,43,7.718032654,102,608,61.00663836,9.489418383,6.801355357,8.634709951,486,14,471,29,500,500
14,1000,60,7.7,28,27,954,23,11,12,46,7.48728072,88,631,61.11303182,9.384830241,7.176009969,7.828569195,504,19,450,27,523,477
9,1000,60,7.7,28,37,962,18,10,10,38,7.639450364,117,619,61.72942078,9.974204538,7.22218307,8.040354235,476,14,486,24,490,510
11,1000,60,7.7,28,35,953,26,13,8,47,7.810185153,97,628,61.47708518,9.506696364,7.244355551,8.369265297,480,17,473,30,497,503
15,1000,60,7.7,28,28,961,23,8,8,39,7.377865024,95,604,61.10705256,9.417996868,6.863110496,7.876406812,475,17,486,22,492,508
10,1000,60,7.7,28,37,948,29,11,12,52,7.905867855,116,595,61.03298232,9.705248429,7.576154456,8.221386157,466,23,482,29,489,511
13,1000,60,7.7,28,28,937,33,15,15,63,7.751600763,101,615,61.2173785,9.722283823,6.918205069,8.523977118,460,21,477,42,481,519
12,1000,60,7.7,28,31,958,18,13,11,42,7.707437184,108,610,61.04014199,9.524231664,6.800042109,8.61483226,486,14,472,28,500,500
