[run number],initial-people,environment,healthy-treatment-chance,dep-treatment-chance,[step],"count turtles with [ severity = ""No Depression"" ]","count turtles with [ severity = ""Mild Depression"" ]","count turtles with [ severity = ""Moderate Depression"" ]","count turtles with [ severity = ""Severe Depression"" ]","count turtles with [ severity != ""No Depression"" ]",mean [ dep-score ] of turtles,count turtles with [ treatment? ],count turtles with [ talks? ],mean [ prob-of-talking ] of turtles,mean [ prob-of-treatment ] of turtles,"mean [ dep-score ] of turtles with [ gender? = ""male"" ]","mean [ dep-score ] of turtles with [ gender? = ""female"" ]","count turtles with [ severity = ""No Depression"" and gender? = ""male"" ]","count turtles with [ severity != ""No Depression"" and gender? = ""male"" ]","count turtles with [ severity = ""No Depression"" and gender? = ""female"" ]","count turtles with [ severity != ""No Depression"" and gender? = ""female"" ]","count turtles with [ gender? = ""male"" ]","count turtles with [ gender? = ""female"" ]"
9,1000,80,7.7,28,84,940,35,10,15,60,8.969098389,111,852,84.25963875,11.54345888,8.549669392,9.407397402,490,21,450,39,511,489
12,1000,80,7.7,28,80,957,20,11,12,43,8.545825792,117,862,84.57099065,11.43763804,8.402023638,8.693121116,489,17,468,26,506,494
10,1000,80,7.7,28,83,964,24,8,4,36,8.096311819,135,847,84.55459157,11.5901463,7.57763528,8.598652089,477,15,487,21,492,508
16,1000,80,7.7,28,50,957,23,12,8,43,8.196979725,119,835,82.63667587,10.27191148,7.66482316,8.739886928,489,16,468,27,505,495
14,1000,80,7.7,28,75,954,28,13,5,46,8.434977472,134,846,83.73376344,11.33274548,7.665484343,9.168400611,474,14,480,32,488,512
13,1000,80,7.7,28,76,933,41,14,12,67,8.672103219,132,842,84.14289667,11.30570914,8.08852722,9.269855153,480,26,453,41,506,494
11,1000,80,7.7,28,82,957,23,9,11,43,8.585790214,123,850,84.20234482,11.77922813,7.913484053,9.266212748,485,18,472,25,503,497
15,1000,80,7.7,28,72,957,25,10,8,43,8.463747072,104,852,83.50391223,10.99498402,8.180566487,8.765650339,499,17,458,26,516,484
9,1000,80,7.7,28,85,940,35,10,15,60,8.993912451,132,855,84.32817716,11.56469374,8.555008582,9.452562506,490,21,450,39,511,489
12,1000,80,7.7,28,81,955,22,11,12,45,8.57167579,105,854,84.62160949,11.45675978,8.444383353,8.702060351,489,17,466,28,506,494
10,1000,80,7.7,28,84,964,24,8,4,36,8.098867907,105,859,84.62995943,11.61122055,7.575532935,8.605719887,477,15,487,21,492,508
13,1000,80,7.7,28,77,934,42,13,11,66,8.684463746,114,839,84.23324086,11.33819693,8.045128549,9.339329352,480,26,454,40,506,494
14,1000,80,7.7,28,76,954,28,13,5,46,8.387834881,135,835,83.76588252,11.35798602,7.627599338,9.112434382,474,14,480,32,488,512
16,1000,80,7.7,28,51,955,25,12,8,45,8.207118217,118,844,82.70620902,10.33826145,7.694478738,8.730114049,489,16,466,29,505,495
11,1000,80,7.7,28,83,959,20,10,11,41,8.594377747,124,851,84.24431567,11.78218769,7.953789783,9.242699167,485,18,474,23,503,497
15,1000,80,7.7,28,73,958,25,9,8,42,8.513337618,109,848,83.51042992,11.01746891,8.222994327,8.822877159,499,17,459,25,516,484
9,1000,80,7.7,28,86,938,35,12,15,62,9.013752724,133,830,84.35752117,11.62843261,8.559790039,9.488139088,489,22,449,40,511,489
12,1000,80,7.7,28,82,954,23,10,13,46,8.599986981,132,832,84.68852496,11.48945837,8.482658416,8.720165633,489,17,465,29,506,494
10,1000,80,7.7,28,85,963,26,8,3,37,8.119022637,128,871,84.68580576,11.63171426,7.590658019,8.630745849,477,15,486,22,492,508
13,1000,80,7.7,28,78,933,42,14,11,67,8.706476104,125,850,84.31199408,11.3565828,8.048136534,9.380807729,480,26,453,41,506,494
14,1000,80,7.7,28,77,953,29,13,5,47,8.440790909,124,838,83.81708815,11.38374751,7.696875204,9.149835565,473,15,480,32,488,512
11,1000,80,7.7,28,84,959,21,10,10,41,8.592578591,137,833,84.31885995,11.81575686,7.954330214,9.238532179,485,18,474,23,503,497
15,1000,80,7.7,28,74,958,25,8,9,42,8.575923272,122,856,83.54684672,11.0503861,8.276623561,8.895011395,499,17,459,25,516,484
16,1000,80,7.7,28,52,956,25,11,8,44,8.228186956,102,843,82.73319822,10.35526946,7.737381069,8.728908113,489,16,467,28,505,495
9,1000,80,7.7,28,87,938,35,12,15,62,9.034109105,113,863,84.37781407,11.65306488,8.57605328,9.512772758,489,22,449,40,511,489
12,1000,80,7.7,28,83,954,23,10,13,46,8.626571897,117,869,84.75014194,11.52369623,8.48688399,8.769653032,489,17,465,29,506,494
10,1000,80,7.7,28,86,962,26,8,4,38,8.15588631,124,854,84.71927474,11.63983098,7.653537745,8.642412873,476,16,486,22,492,508
13,1000,80,7.7,28,79,934,42,13,11,66,8.706267346,114,852,84.3593341,11.39128434,8.054255694,9.374117338,480,26,454,40,506,494
14,1000,80,7.7,28,78,955,29,11,5,45,8.427307584,101,823,83.8702358,11.41632263,7.692704903,9.127475765,473,15,482,30,488,512
11,1000,80,7.7,28,85,959,21,10,10,41,8.644323878,130,848,84.36852776,11.82340165,8.014868386,9.281378431,485,18,474,23,503,497
15,1000,80,7.7,28,75,958,25,8,9,42,8.560982328,122,836,83.62412929,11.07070126,8.225042414,8.919133146,499,17,459,25,516,484
16,1000,80,7.7,28,53,955,26,11,8,45,8.269263905,93,844,82.78935345,10.39207368,7.77509664,8.773414347,488,17,467,28,505,495
9,1000,80,7.7,28,88,937,35,13,15,63,9.05945052,119,818,84.43223252,11.68639566,8.60389451,9.535501892,489,22,448,41,511,489
12,1000,80,7.7,28,84,955,23,10,12,45,8.623001518,122,844,84.78179336,11.5658628,8.502844969,8.746076849,489,17,466,28,506,494
10,1000,80,7.7,28,87,962,26,8,4,38,8.204845342,127,846,84.75889584,11.68637819,7.661924165,8.730666639,476,16,486,22,492,508
13,1000,80,7.7,28,80,932,43,12,13,68,8.773772074,119,842,84.45978293,11.42751206,8.164799258,9.397537752,479,27,453,41,506,494
14,1000,80,7.7,28,79,955,30,10,5,45,8.461658776,116,865,83.94583552,11.47333197,7.732730677,9.15641837,473,15,482,30,488,512
11,1000,80,7.7,28,86,958,22,10,10,42,8.696170636,121,821,84.44507343,11.84937455,8.073109515,9.326753622,485,18,473,24,503,497
15,1000,80,7.7,28,76,956,27,8,9,44,8.586301906,106,829,83.66258973,11.10409406,8.253400345,8.941213487,498,18,458,26,516,484
9,1000,80,7.7,28,89,935,37,12,16,65,9.072363027,125,848,84.50194226,11.71746275,8.634759007,9.529654754,487,24,448,41,511,489
10,1000,80,7.7,28,88,962,26,8,4,38,8.237420575,123,845,84.80726722,11.71512236,7.669375131,8.787574823,476,16,486,22,492,508
12,1000,80,7.7,28,85,955,22,11,12,45,8.664122143,96,862,84.85641113,11.6274531,8.551151235,8.779837282,489,17,466,28,506,494
16,1000,80,7.7,28,54,955,26,11,8,45,8.288155678,91,827,82.8288282,10.42389677,7.807931822,8.778081026,488,17,467,28,505,495
13,1000,80,7.7,28,81,931,44,13,12,69,8.80894957,115,833,84.50893888,11.46086969,8.209360094,9.423103973,479,27,452,42,506,494
14,1000,80,7.7,28,80,956,30,9,5,44,8.446409309,124,824,83.98615858,11.51013092,7.714306224,9.144195063,474,14,482,30,488,512
11,1000,80,7.7,28,87,957,24,10,9,43,8.696406312,121,855,84.51897117,11.89148138,8.06456468,9.33587581,485,18,472,25,503,497
15,1000,80,7.7,28,77,956,27,8,9,44,8.634055624,121,840,83.71847098,11.14420944,8.290468557,9.000359191,498,18,458,26,516,484
9,1000,80,7.7,28,90,936,37,12,15,64,9.050857373,132,829,84.55035752,11.7430555,8.612352717,9.509090254,488,23,448,41,511,489
10,1000,80,7.7,28,89,961,27,8,4,39,8.282074533,114,870,84.85427272,11.74350505,7.744704535,8.802519492,475,17,486,22,492,508
12,1000,80,7.7,28,86,955,21,12,12,45,8.67066919,113,855,84.93443313,11.64560934,8.561698204,8.782287244,489,17,466,28,506,494
16,1000,80,7.7,28,55,956,26,10,8,44,8.307072211,99,821,82.90395147,10.46197915,7.839571474,8.784017407,489,16,467,28,505,495
13,1000,80,7.7,28,82,931,44,13,12,69,8.821268785,96,863,84.52315712,11.46663416,8.229508814,9.427403492,479,27,452,42,506,494
11,1000,80,7.7,28,88,959,24,9,8,41,8.655708017,127,837,84.5367776,11.90571406,8.058682285,9.259941304,485,18,474,23,503,497
14,1000,80,7.7,28,81,959,28,8,5,41,8.427526549,111,844,84.02847974,11.53883957,7.719529785,9.102335964,474,14,485,27,488,512
15,1000,80,7.7,28,78,956,26,9,9,44,8.652143623,107,870,83.73080893,11.1762978,8.298646106,9.029012876,498,18,458,26,516,484
9,1000,80,7.7,28,91,936,37,12,15,64,9.056500558,123,838,84.60069226,11.77209055,8.646735564,9.484700788,488,23,448,41,511,489
10,1000,80,7.7,28,90,961,27,7,5,39,8.306753987,132,850,84.92787275,11.75266586,7.77542413,8.821349046,475,17,486,22,492,508
12,1000,80,7.7,28,87,955,21,12,12,45,8.697116346,125,851,84.99567589,11.66639628,8.565722572,8.831701871,489,17,466,28,506,494
13,1000,80,7.7,28,83,932,43,13,12,68,8.866658864,104,856,84.56501063,11.49676323,8.304732424,9.44223534,479,27,453,41,506,494
16,1000,80,7.7,28,56,956,26,10,8,44,8.310354301,120,839,82.95273806,10.47772278,7.820094653,8.810518184,489,16,467,28,505,495
11,1000,80,7.7,28,89,960,24,8,8,40,8.642597201,124,842,84.57865427,11.93534575,8.032153773,9.260410167,485,18,475,22,503,497
14,1000,80,7.7,28,82,959,28,8,5,41,8.44616702,131,840,84.08581581,11.55607925,7.755719306,9.104249998,474,14,485,27,488,512
15,1000,80,7.7,28,79,956,25,9,10,44,8.688971921,102,859,83.8322808,11.22116514,8.311872147,9.091003911,499,17,457,27,516,484
9,1000,80,7.7,28,92,937,36,12,15,63,9.055749235,137,858,84.62456978,11.8168696,8.661090529,9.468163547,488,23,449,40,511,489
10,1000,80,7.7,28,91,961,29,6,4,39,8.308421859,105,857,84.96779459,11.77252637,7.785841747,8.814542756,475,17,486,22,492,508
12,1000,80,7.7,28,88,954,22,10,14,46,8.727129098,124,855,85.07298336,11.71648734,8.604141045,8.853104714,489,17,465,29,506,494
13,1000,80,7.7,28,84,933,42,13,12,67,8.852683546,136,850,84.63287823,11.52550043,8.321218761,9.397058406,479,27,454,40,506,494
11,1000,80,7.7,28,90,961,24,7,8,39,8.633045617,120,860,84.6150004,11.9836357,8.022429604,9.251033251,485,18,476,21,503,497
14,1000,80,7.7,28,83,959,28,8,5,41,8.443882133,121,858,84.12142843,11.56545652,7.762051286,9.09375216,474,14,485,27,488,512
16,1000,80,7.7,28,57,956,26,10,8,44,8.32235845,100,851,83.02651253,10.51541336,7.836521119,8.818010677,489,16,467,28,505,495
15,1000,80,7.7,28,80,956,25,9,10,44,8.718972485,113,848,83.87509331,11.24799506,8.336243547,9.127005816,499,17,457,27,516,484
9,1000,80,7.7,28,93,937,36,12,15,63,9.089269014,128,852,84.68959025,11.83689589,8.675385523,9.52177303,488,23,449,40,511,489
10,1000,80,7.7,28,92,963,29,4,4,37,8.27691679,135,849,85.00911122,11.7882467,7.782881107,8.755392294,476,16,487,21,492,508
12,1000,80,7.7,28,89,954,22,10,14,46,8.761802126,115,860,85.17333182,11.77058331,8.62274527,8.904236882,489,17,465,29,506,494
13,1000,80,7.7,28,85,934,40,13,13,66,8.86543973,122,836,84.69857845,11.55024191,8.310045584,9.434325231,481,25,453,41,506,494
11,1000,80,7.7,28,91,960,24,8,8,40,8.641330117,119,853,84.68819229,12.01126708,8.036645621,9.253314626,486,17,474,23,503,497
14,1000,80,7.7,28,84,958,29,8,5,42,8.478735859,123,833,84.17884789,11.56633034,7.786121051,9.138884348,473,15,485,27,488,512
15,1000,80,7.7,28,81,955,26,9,10,45,8.727976053,107,848,83.9463846,11.27171366,8.323379729,9.159322547,499,17,456,28,516,484
9,1000,80,7.7,28,94,935,38,13,14,65,9.130365593,148,853,84.75439575,11.86003733,8.707659667,9.572088963,489,22,446,43,511,489
16,1000,80,7.7,28,58,955,28,10,7,45,8.305207875,117,831,83.08651917,10.54517197,7.803713282,8.816833672,489,16,466,29,505,495
10,1000,80,7.7,28,93,963,29,4,4,37,8.269008919,129,843,85.07889542,11.81457521,7.775434746,8.747037449,476,16,487,21,492,508
12,1000,80,7.7,28,90,954,23,10,13,46,8.764355666,130,846,85.22263159,11.81039601,8.582981138,8.950136053,490,16,464,30,506,494
13,1000,80,7.7,28,86,935,40,12,13,65,8.847770922,130,853,84.76175922,11.58004203,8.303851211,9.404903258,481,25,454,40,506,494
11,1000,80,7.7,28,92,960,24,8,8,40,8.672189568,134,844,84.71809568,12.01610469,8.080977822,9.270538678,485,18,475,22,503,497
14,1000,80,7.7,28,85,958,29,8,5,42,8.49309915,112,848,84.23276306,11.59841373,7.800948065,9.152805653,473,15,485,27,488,512
15,1000,80,7.7,28,82,953,27,10,10,47,8.754761037,121,825,83.99443008,11.30781881,8.352906261,9.183184724,498,18,455,29,516,484
9,1000,80,7.7,28,95,936,38,11,15,64,9.098970243,119,866,84.84308621,11.8763145,8.661272004,9.556360427,490,21,446,43,511,489
10,1000,80,7.7,28,94,964,27,5,4,36,8.276806443,120,869,85.1540285,11.84814434,7.828989552,8.710518866,476,16,488,20,492,508
12,1000,80,7.7,28,91,953,24,10,13,47,8.782948968,121,856,85.28071777,11.8313498,8.580469515,8.99034695,490,16,463,31,506,494
16,1000,80,7.7,28,59,952,31,10,7,48,8.392258364,132,826,83.13538806,10.60193969,7.943728122,8.849849823,486,19,466,29,505,495
13,1000,80,7.7,28,87,935,40,12,13,65,8.894282555,118,847,84.81573334,11.61800367,8.398094302,9.402523964,481,25,454,40,506,494
11,1000,80,7.7,28,93,959,24,9,8,41,8.697993608,130,843,84.74531598,12.06593676,8.115372695,9.287648174,484,19,475,22,503,497
14,1000,80,7.7,28,86,957,28,9,6,43,8.501167895,110,862,84.30064774,11.629732,7.827753074,9.143016396,473,15,484,28,488,512
15,1000,80,7.7,28,83,951,29,10,10,49,8.753648201,116,840,84.05457288,11.3484739,8.375451447,9.156849698,496,20,455,29,516,484
9,1000,80,7.7,28,96,936,39,11,14,64,9.071937597,120,855,84.88545196,11.88491709,8.657127303,9.505410112,489,22,447,42,511,489
10,1000,80,7.7,28,95,964,27,6,3,36,8.316272675,123,854,85.19252278,11.8789151,7.835539589,8.781864561,476,16,488,20,492,508
12,1000,80,7.7,28,92,952,25,10,13,48,8.799702008,110,855,85.37893509,11.84256122,8.609481541,8.994543216,490,16,462,32,506,494
13,1000,80,7.7,28,88,934,41,12,13,66,8.8894439,120,848,84.87813763,11.65914823,8.388951163,9.402094354,481,25,453,41,506,494
16,1000,80,7.7,28,60,953,30,10,7,47,8.375662397,98,841,83.2151844,10.61620679,7.928199277,8.832165176,487,18,466,29,505,495
11,1000,80,7.7,28,94,958,25,9,8,42,8.719027747,137,833,84.78697259,12.1087237,8.135773876,9.309322912,484,19,474,23,503,497
15,1000,80,7.7,28,84,950,31,9,10,50,8.796972309,120,826,84.08746756,11.38836375,8.444778587,9.172451567,495,21,455,29,516,484
14,1000,80,7.7,28,87,958,28,8,6,42,8.493178432,115,853,84.3309392,11.65517886,7.811913463,9.142509105,473,15,485,27,488,512
9,1000,80,7.7,28,97,936,38,12,14,64,9.077322635,148,862,84.97692673,11.91569736,8.635408435,9.539118455,489,22,447,42,511,489
10,1000,80,7.7,28,96,964,27,6,3,36,8.32737657,108,839,85.26088949,11.91296344,7.830189273,8.808904425,476,16,488,20,492,508
12,1000,80,7.7,28,93,950,27,10,13,50,8.844036536,126,857,85.42810665,11.85408146,8.692429296,8.999326542,488,18,462,32,506,494
13,1000,80,7.7,28,89,935,40,12,13,65,8.882267703,115,854,84.91003848,11.69962575,8.384462825,9.392165008,481,25,454,40,506,494
11,1000,80,7.7,28,95,957,25,10,8,43,8.768842931,129,833,84.83650953,12.1392794,8.156989999,9.388082418,483,20,474,23,503,497
16,1000,80,7.7,28,61,953,30,10,7,47,8.385152194,112,833,83.22630621,10.63084587,7.917983487,8.861758653,487,18,466,29,505,495
15,1000,80,7.7,28,85,949,32,9,10,51,8.800920431,115,850,84.1445581,11.42725337,8.467019824,9.156897112,495,21,454,30,516,484
14,1000,80,7.7,28,88,958,29,7,6,42,8.506632428,138,825,84.38244992,11.67199561,7.832210108,9.149441202,473,15,485,27,488,512
9,1000,80,7.7,28,98,935,39,12,14,65,9.087562916,132,874,85.02657058,11.95272919,8.64241964,9.552733088,488,23,447,42,511,489
10,1000,80,7.7,28,97,963,28,6,3,37,8.38263191,113,855,85.33664802,11.94095807,7.831074086,8.916817834,476,16,487,21,492,508
12,1000,80,7.7,28,94,950,27,10,13,50,8.856922736,117,864,85.49341878,11.88645732,8.703691324,9.01387637,488,18,462,32,506,494
13,1000,80,7.7,28,90,935,40,12,13,65,8.898356122,114,860,84.92949867,11.74506657,8.394618219,9.414330572,481,25,454,40,506,494
11,1000,80,7.7,28,96,955,27,10,8,45,8.779068344,124,841,84.87907531,12.16052819,8.169457414,9.396038762,482,21,473,24,503,497
15,1000,80,7.7,28,86,947,34,9,10,53,8.790337196,102,852,84.2472665,11.47242999,8.461062664,9.141381946,494,22,453,31,516,484
16,1000,80,7.7,28,62,953,30,9,8,47,8.416023839,100,869,83.26830168,10.6828275,7.953651963,8.887736561,487,18,466,29,505,495
14,1000,80,7.7,28,89,959,29,7,5,41,8.47456579,149,835,84.40263379,11.70843975,7.823178752,9.09541906,474,14,485,27,488,512
9,1000,80,7.7,28,99,934,38,14,14,66,9.087165897,121,844,85.11854062,11.97924761,8.646491804,9.547665818,487,24,447,42,511,489
10,1000,80,7.7,28,98,961,30,6,3,39,8.400841066,134,840,85.4166756,11.99377843,7.861025075,8.923654978,475,17,486,22,492,508
11,1000,80,7.7,28,97,957,26,9,8,43,8.746339293,126,853,84.9229348,12.18222459,8.110352932,9.390003558,483,20,474,23,503,497
12,1000,80,7.7,28,95,950,26,11,13,50,8.860928225,123,873,85.53519697,11.930694,8.699622004,9.026152815,488,18,462,32,506,494
13,1000,80,7.7,28,91,935,40,12,13,65,8.912331529,125,858,84.99502043,11.80857507,8.417470405,9.419213572,481,25,454,40,506,494
15,1000,80,7.7,28,87,947,34,9,10,53,8.790294958,123,856,84.32338878,11.51613791,8.440105608,9.163637323,494,22,453,31,516,484
14,1000,80,7.7,28,90,959,29,7,5,41,8.471331725,130,854,84.47216887,11.73748909,7.782929538,9.127465059,475,13,484,28,488,512
9,1000,80,7.7,28,100,932,39,15,14,68,9.112188715,123,847,85.16129833,12.02925373,8.678540084,9.5653471,486,25,446,43,511,489
16,1000,80,7.7,28,63,953,30,9,8,47,8.400103458,128,843,83.31852422,10.68926498,7.950407839,8.858883837,487,18,466,29,505,495
10,1000,80,7.7,28,99,961,30,6,3,39,8.413183732,122,871,85.49682327,12.00128605,7.85798261,8.950898204,475,17,486,22,492,508
11,1000,80,7.7,28,98,956,27,9,8,44,8.752066504,132,849,85.00129892,12.21838643,8.128773818,9.38288385,483,20,473,24,503,497
12,1000,80,7.7,28,96,948,27,11,14,52,8.859046474,114,846,85.59407977,11.97670367,8.710718347,9.010977712,487,19,461,33,506,494
13,1000,80,7.7,28,92,935,40,12,13,65,8.936572661,119,877,85.04090091,11.84661736,8.443729545,9.441387676,481,25,454,40,506,494
15,1000,80,7.7,28,88,948,34,9,9,52,8.787050353,125,845,84.41165625,11.54864208,8.468259861,9.126917901,495,21,453,31,516,484
14,1000,80,7.7,28,91,959,29,6,6,41,8.502495709,109,847,84.52223526,11.78095583,7.818173454,9.154740358,475,13,484,28,488,512
9,1000,80,7.7,28,101,934,38,14,14,66,9.101595338,129,871,85.21345232,12.0639948,8.653663271,9.569679767,488,23,446,43,511,489
10,1000,80,7.7,28,100,960,31,6,3,40,8.452700647,107,863,85.53250931,12.01792563,7.905277812,8.982881818,475,17,485,23,492,508
16,1000,80,7.7,28,64,953,29,10,8,47,8.437437566,94,837,83.36766632,10.72468134,8.02850539,8.854630997,487,18,466,29,505,495
11,1000,80,7.7,28,99,958,25,9,8,42,8.763697324,138,853,85.04259205,12.27122455,8.1543869,9.380363609,483,20,475,22,503,497
12,1000,80,7.7,28,97,949,27,11,13,51,8.87480296,126,859,85.65759045,11.98471221,8.744162525,9.008616846,487,19,462,32,506,494
13,1000,80,7.7,28,93,934,41,12,13,66,8.957081873,122,849,85.06876223,11.88113322,8.465436038,9.460670522,481,25,453,41,506,494
15,1000,80,7.7,28,89,947,34,9,10,53,8.827167691,112,837,84.48637618,11.5901992,8.497850431,9.178257993,494,22,453,31,516,484
14,1000,80,7.7,28,92,958,29,7,6,42,8.530003684,133,847,84.5877024,11.80758823,7.911654426,9.11936782,474,14,484,28,488,512
9,1000,80,7.7,28,102,936,37,13,14,64,9.087974622,141,856,85.26569099,12.10001329,8.65847324,9.536799174,489,22,447,42,511,489
10,1000,80,7.7,28,101,960,31,6,3,40,8.474537791,123,843,85.57413476,12.03575198,7.896286624,9.034576322,475,17,485,23,492,508
12,1000,80,7.7,28,98,950,26,11,13,50,8.906868889,115,861,85.73350257,12.01945875,8.747972882,9.069624718,488,18,462,32,506,494
11,1000,80,7.7,28,100,959,25,8,8,41,8.743663419,122,861,85.07734004,12.29671987,8.130637063,9.364090495,484,19,475,22,503,497
16,1000,80,7.7,28,65,954,29,10,7,46,8.442826887,115,831,83.40530814,10.73416229,8.016780999,8.877479763,488,17,466,29,505,495
13,1000,80,7.7,28,94,934,42,10,14,66,8.974878437,134,859,85.13282438,11.93180052,8.450999854,9.511482816,482,24,452,42,506,494
15,1000,80,7.7,28,90,946,35,9,10,54,8.877449149,125,847,84.55514965,11.61023366,8.54681969,9.229938408,493,23,453,31,516,484
14,1000,80,7.7,28,93,958,29,7,6,42,8.508700356,112,863,84.64714139,11.8542942,7.943251103,9.047644174,474,14,484,28,488,512
9,1000,80,7.7,28,103,936,37,13,14,64,9.093195157,124,862,85.30286007,12.11591465,8.630526605,9.576679063,489,22,447,42,511,489
10,1000,80,7.7,28,102,960,31,6,3,40,8.485542584,117,870,85.63516762,12.0914163,7.896774629,9.055766666,475,17,485,23,492,508
12,1000,80,7.7,28,99,951,26,11,12,49,8.898184513,129,865,85.78040247,12.05508367,8.727872011,9.072634161,489,17,462,32,506,494
11,1000,80,7.7,28,101,959,25,8,8,41,8.726522861,137,859,85.1422382,12.34448119,8.053935498,9.407229991,484,19,475,22,503,497
13,1000,80,7.7,28,95,930,45,10,15,70,9.025530239,102,853,85.17054991,11.95151263,8.493626602,9.570354612,479,27,451,43,506,494
16,1000,80,7.7,28,66,953,30,10,7,47,8.403126212,123,828,83.44265019,10.76647664,7.936193106,8.879492309,487,18,466,29,505,495
15,1000,80,7.7,28,91,942,36,12,10,58,8.908621739,109,850,84.62985252,11.64935512,8.624128105,9.211924868,490,26,452,32,516,484
9,1000,80,7.7,28,104,938,35,13,14,62,9.130681533,127,850,85.3591828,12.12878054,8.657508524,9.625142489,490,21,448,41,511,489
14,1000,80,7.7,28,94,960,27,7,6,40,8.49002672,123,850,84.6833169,11.86086848,7.935187742,9.018857621,474,14,486,26,488,512
17,1000,80,7.7,28,0,948,27,14,11,52,6.875,96,787,79.8859766,8.784361452,5.92745098,7.86122449,496,14,452,38,510,490
10,1000,80,7.7,28,103,961,30,6,3,39,8.494515478,138,860,85.67561655,12.14061188,7.898860319,9.071409843,476,16,485,23,492,508
12,1000,80,7.7,28,100,950,27,11,12,50,8.931337616,135,857,85.82614708,12.1103897,8.776322828,9.090117946,489,17,461,33,506,494
11,1000,80,7.7,28,102,960,24,8,8,40,8.722907515,128,837,85.20383515,12.38223608,8.060160273,9.39365573,484,19,476,21,503,497
13,1000,80,7.7,28,96,931,45,10,14,69,8.997726289,112,864,85.2415732,11.97299371,8.482751549,9.525210538,478,28,453,41,506,494
15,1000,80,7.7,28,92,942,36,12,10,58,8.934628348,114,833,84.67222851,11.67678935,8.648249068,9.239941795,491,25,451,33,516,484
16,1000,80,7.7,28,67,954,29,10,7,46,8.416929413,106,836,83.49176293,10.79436036,7.964745701,8.87824815,486,19,468,27,505,495
14,1000,80,7.7,28,95,961,25,8,6,39,8.484671558,126,866,84.75290203,11.87548434,7.969479341,8.975714141,474,14,487,25,488,512
10,1000,80,7.7,28,104,962,28,7,3,38,8.488633312,131,854,85.71815054,12.18123848,7.868846164,9.088899604,477,15,485,23,492,508
17,1000,80,7.7,28,1,947,28,14,11,53,6.931551874,91,792,79.98103328,8.788030683,5.959606258,7.943168741,496,14,451,39,510,490
18,1000,80,7.7,28,0,952,23,15,10,48,7.001,79,812,79.90175202,8.74628748,6.202020202,7.784158416,482,13,470,35,495,505
12,1000,80,7.7,28,101,951,27,10,12,49,8.912263554,119,848,85.89122255,12.17068788,8.753824527,9.074551302,489,17,462,32,506,494
11,1000,80,7.7,28,103,960,24,8,8,40,8.732132206,127,850,85.2421216,12.40504169,8.058295267,9.414103997,484,19,476,21,503,497
13,1000,80,7.7,28,97,931,44,11,14,69,9.050210933,140,862,85.30354901,11.9943057,8.55420906,9.558261435,478,28,453,41,506,494
15,1000,80,7.7,28,93,941,37,12,10,59,8.953385285,110,847,84.74860083,11.69918096,8.668534275,9.257069418,491,25,450,34,516,484
14,1000,80,7.7,28,96,962,24,8,6,38,8.489808991,109,847,84.78535537,11.90088937,7.951213346,9.003157965,475,13,487,25,488,512
16,1000,80,7.7,28,68,953,30,9,8,47,8.457809284,100,842,83.54890703,10.81751598,8.00731784,8.917401566,485,20,468,27,505,495
17,1000,80,7.7,28,2,946,28,15,11,54,6.982145074,118,808,80.03426763,8.829374219,5.969058754,8.036581856,495,15,451,39,510,490
18,1000,80,7.7,28,1,953,23,14,10,47,7.017032252,101,800,79.93132512,8.7689542,6.224722992,7.79365222,482,13,471,34,495,505
12,1000,80,7.7,28,102,951,27,10,12,49,8.883017233,136,868,85.94393331,12.18765084,8.746834487,9.022508062,488,18,463,31,506,494
11,1000,80,7.7,28,104,959,25,8,8,41,8.784199136,119,838,85.30958922,12.41425724,8.098895994,9.477775555,483,20,476,21,503,497
19,1000,80,7.7,28,0,941,34,13,12,59,7.053,93,789,79.98632129,8.935662246,6.354779412,7.885964912,521,23,420,36,544,456
13,1000,80,7.7,28,98,929,46,11,14,71,9.088157434,133,859,85.3784015,12.01207932,8.614410214,9.573412683,476,30,453,41,506,494
